model,domain,run,entropy,perplexity,repeat_rate,switch_rate,load_cv,load_entropy,gini,settling_time,oscillation,latency_ms,text,phase
ECR,code,2,0.5729190705576912,1.6209246847872942,0.5172413793103448,0.65,0.8986100376457798,1.4004911824625887,0.30000000001749993,1.3846153846153846,0.21052631578947367,310.43862462748245,"const greeting = (name) => `Hello, ${name}! Welcome to this awesome app! 🚀`;

const greeting = (name) => `Hello, ${name}! Welcome to this awesome app! 🚀`;

const greeting = (",stable
Sigma_MoE,code,2,0.24705471378198993,1.2466068153167418,0.0,0.825,0.905538513632634,1.735433770785304,0.31250000001718736,1.1818181818181819,0.21052631578947367,900.5761197255267,"const greeting = (name) => `Hello, ${name}!`

console.log(greeting(""John""));

console.log(greeting(""Jane""));

console.log(greeting(""Alice""));

 console.log(greeting(""Bob""));",stable
BiLevel_MoE,code,2,0.24212413011167216,1.2450926051462328,0.11111111111111116,0.25,0.8923284148118127,0.7150512198325316,0.11666666668874992,3.9,0.0,221.78432749020502,"const greeting = (name) => `Hello, ${name}!`

console.log(greeting('John'))

const greet = name => `Hello, ${name}!`

console.log(greet('John'))

const sayBye =",stable
RoutingFree_MoE,code,2,0.5854936442628969,1.5465838517453239,0.0,0.9,0.5385164805518954,2.345459928376713,0.20833333335312498,1.0833333333333333,0.0,287.7761975384671,"const greeting = (name) => `Hello, ${name}!` <unused56>lib/main.dart
<unused53>import 'package:flutter/material.dart';
import '<unused55>
<unused54> 'home.dart';

void main() {
",stable
Nomadic_NoDx,code,2,0.08155552702151167,1.1286969614953355,0.5833333333333333,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,158.67504649020916,"const greeting = (name) => `Hello, ${name}!`;

const greet = (name) => `Hello, ${name}!`;

const greet = (name) => `Hello, ${name}!`;

const greet = (name",stable
Nomadic_NoEnv,code,2,0.08910722271289098,1.0519164127555336,0.6666666666666667,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,159.79444823524852,"const greeting = (name) => `Hello, ${name}!`;

const greeting = (name) => `Hello, ${name}!`;

const greeting = (name) => `Hello, ${name}!`;

const greeting = (name",stable
Nomadic_NoErr,code,2,0.29041590600807893,1.1962884531555253,0.0,0.35,1.2816005615733495,1.274530394706362,0.45714285715642855,2.7857142857142856,0.07894736842105263,234.4071288431473,"const greeting = (name) => `Hello, ${name}!`

 greeting(name)

 console.log(greeting)

 console.log(greeting('John'))

 console.log(greeting('John'))

 console.log(greeting",stable
Vanilla,code,0,0.60322786194738,1.2748249142109895,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,130.71632227118985,"try:
    result = 10 / 0
except ZeroDivisionError:
        print ""cannot divide by zero""
except TypeError:
        print ""cannot divide string by 10""
except Exception as e:
        print ""something el",stable
Nomadic_Blind,code,0,0.15598864190167872,1.121185734510276,0.2272727272727273,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,137.56245555931068,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = 10
print(result)

def divide(a, b):
    try:
        result = a / b
    except ZeroDivisionError:
        ",stable
Nomadic_Full,code,0,0.3388963919648461,1.4882269745587127,0.06896551724137934,0.475,0.41079191807752563,1.5029740719846845,0.010000000024749767,2.0,0.0,228.78959644065432,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ""Cannot divide by zero""
except:
    result = ""An unexpected error occurred""
finally:
    print ""The operation was performed successfully",stable
MoD,code,0,0.2573381521675885,1.1417536064651186,0.1071428571428571,0.45,0.548862459961339,0.9072077260064948,-0.0666666666400002,2.1666666666666665,0.07894736842105263,225.56635989833197,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ""Cannot divide by zero""
except Exception as e:
    result = str(e)
print(result)
# Output:
# Cannot divide by zero
",stable
ECR,code,0,0.4197996135684662,1.2118583939612326,0.16129032258064513,0.675,0.8944271908210305,1.7154867643004532,0.33125000001671867,1.4444444444444444,0.0,265.439646440643,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = 'Cannot divide by zero'
except TypeError:
    result = 'Cannot divide a string by an integer'
except Exception as e:
    result = f""An",stable
Sigma_MoE,code,0,0.13514067251235887,1.223930731975409,0.0,0.75,0.9219544455448978,1.6537658106577167,0.3625000000159375,1.3,0.3157894736842105,782.9490315423261,"try:
    result = 10 / 0
except ZeroDivisionError:
    print ""Cannot divide by zero""
except TypeError:
    print ""Unsupported operation""
except Exception as e:
    print ""An error occurred: "" + str(e)",stable
BiLevel_MoE,code,0,0.12517502842321945,1.1148893917618217,0.06666666666666665,0.4,0.8314144573534383,0.7776463176352717,0.06666666668999988,2.4375,0.15789473684210525,212.6287578474888,"try:
    result = 10 / 0
except ZeroDivisionError:
    print ""Cannot divide by zero.""
except TypeError:
    print ""Cannot divide strings.""
except Exception as e:
    print ""An unexpected error occurre",stable
RoutingFree_MoE,code,0,0.517775974588585,1.506225819318382,0.038461538461538436,0.975,0.7245688371283298,2.072834857356589,0.26500000001837487,1.0,0.02631578947368421,330.25482062713326,"try:
    result = 10 / 0
except ZeroDivisionError:
     print ""Error: Division by zero""
except TypeError:
     print ""Error: Non-numeric operand""
except Exception as e:
     print ""Error:"", e
except",stable
Nomadic_NoDx,code,0,0.2192684074280203,1.2319371827420067,0.0357142857142857,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,119.96176501493005,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ""Cannot divide by zero""

print(result)
</code>

In this example, the <code>try</code> block catches the <code>ZeroDivisionError</code> a",stable
Nomadic_NoEnv,code,0,0.3752405563922082,1.3113482907998042,0.03703703703703709,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,135.8480283390421,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = 100

print(result)

# Output:
# 100

# Explanation:
The code defines a variable `result` and assigns it the",stable
Nomadic_NoErr,code,0,0.2296890638714558,1.1582635744047671,0.13793103448275867,0.425,0.8085480812983155,1.629080113476852,0.29285714287482145,2.235294117647059,0.07894736842105263,218.80889744068676,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ""Cannot divide by zero""
except TypeError:
    result = ""Cannot divide a string by an integer""
except Exception as e:
    print(f""An",stable
Vanilla,code,1,0.62369468070101,1.475081153974488,0.40909090909090906,0.0,0.0,0.0,0.0,0.0,0.0,130.36989281354798,"try:
    result = 10 / 0
except ZeroDivisionError:
        print(""cannot 0 divide"")
except TypeError:
        print(""cannot 0 divide"")
except TypeError:
        print(""cannot 0 divide"")
except TypeErr",stable
Nomadic_Blind,code,1,0.23612154342804273,1.3528000186515616,0.11111111111111116,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,136.25657479663505,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = 'Cannot divide by zero'
print(result)
# Output: Cannot divide by zero

# Example 2:
num = 10
try:
    ",stable
Nomadic_Full,code,1,0.42505212984088414,1.4293430965681688,0.19999999999999996,0.525,0.4999999999375,1.4447148332050963,0.07000000002324991,1.8095238095238095,0.05263157894736842,239.61326503386016,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ""Cannot divide by zero""
except TypeError:
    print ""Cannot divide by zero""
except Exception as e:
    print ""Error: "", e
except Excepti",stable
MoD,code,1,0.22062639274881946,1.2370184836295373,0.0714285714285714,0.55,0.5099019513210358,0.9433483920290392,-0.0666666666400002,1.7727272727272727,0.21052631578947367,241.8977475593284,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ""Cannot divide by zero""
except Exception as e:
    result = f""An unexpected error occurred: {e}""
finally:
    print(""The program is",stable
ECR,code,1,0.3611045208235737,1.2071966474576852,0.2068965517241379,0.675,0.6782329981768802,1.8443199837623425,0.24375000001890623,1.4444444444444444,0.13157894736842105,269.6778443559336,"try:
    result = 10 / 0
except ZeroDivisionError:
    print ""Cannot divide by zero.""
except Exception as e:
    print ""An unexpected error occurred.""


try:
    result = 10 / 0
except Zero",stable
Sigma_MoE,code,1,0.16111573914355323,1.097747894481755,0.0,0.8,0.585234995448196,1.5961267832043973,0.15833333335437494,1.21875,0.05263157894736842,781.6941039999913,"try:
    result = 10 / 0
except ZeroDivisionError:
    print ""Cannot divide by zero.""
except Exception as e:
    print ""An unexpected error occurred: "", e
finally:
    print ""This is the end of the pr",stable
BiLevel_MoE,code,1,0.16642812311554572,1.2616013580862726,0.0,0.3,0.7874007873421259,0.8018185522433374,0.06666666668999999,3.25,0.07894736842105263,194.986522389858,"try:
    result = 10 / 0
except ZeroDivisionError:
    print ""Cannot divide by zero.""
except Exception as e:
    print ""An unexpected error occurred: %s."" % e
finally:
    print ""This block will alway",stable
RoutingFree_MoE,code,1,0.395115919581167,1.2483289251819811,0.0,0.9,0.8231038814313628,2.078474094068064,0.34545454547090904,1.0833333333333333,0.05263157894736842,318.82013054237797,"try:
    result = 10 / 0
except ZeroDivisionError:
    print ""Cannot divide by zero!""
except Exception, e:
    print ""An unexpected error occurred: %s"" % e
except KeyboardInterrupt:
    print ""User in",stable
Nomadic_NoDx,code,1,0.17662129535359966,1.1510937493555766,0.2857142857142857,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,136.69622661016825,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = 'Cannot divide by zero'
print(result)

# Output:
# Cannot divide by zero

try:
    result = 10 / 0
except",stable
Nomadic_NoEnv,code,1,0.18121668874107827,1.1952023809964503,0.12,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,137.89181710166366,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ""Cannot divide by zero""

print(result)

def divide_numbers(a, b):
    try:
        result = a / b
    except Zero",stable
Nomadic_NoErr,code,1,0.3008224930390327,1.3116506419140448,0.125,0.425,0.5968668192410578,1.4177797758489303,0.13000000002174983,2.235294117647059,0.05263157894736842,220.22327218643514,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ""Cannot divide by zero""
except TypeError:
    print(""Cannot divide by zero"")

print(""Hello, World!"")

 print(""Hello, World!"")

 print(""",stable
Vanilla,code,2,0.6078307324787602,1.5847533004640104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.8579162541906,"try:
    result = 10 / 0
except ZeroDivisionError:
        print ""cannot divide by zero""
except Exception as e:
        print ""an unexpected error occurred"", str(e)
except KeyboardInterrupt:
        p",stable
Nomadic_Blind,code,2,0.2817556116193565,1.301392080366123,0.0714285714285714,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,136.18367035593047,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ""Cannot divide by zero""
print(result)

# Output:
# 10
# Cannot divide by zero

# Example 2:
def divide(",stable
Nomadic_Full,code,2,0.3538599909346942,1.3241848572890296,0.03703703703703709,0.55,0.575543221589124,1.4104391968433077,0.12000000002199984,1.7272727272727273,0.10526315789473684,242.7683680508704,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ""Cannot divide by zero""
except TypeError:
    print ""TypeError""
except Exception as e:
    print e
else:
    print ""No exceptions""",stable
MoD,code,2,0.22807792813574962,1.2054347989687317,0.12,0.575,0.6284902544516898,0.8451132565429529,2.4999891046206812e-11,1.6956521739130435,0.23684210526315788,245.72712254235216,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ""Cannot divide by zero""

print(result)


def divide_numbers(x, y):
    try:
        result = x / y
    except Zero",stable
ECR,code,2,0.6924422616168158,1.9714828021054058,0.03703703703703709,0.65,0.5820223362392869,1.7550019153080392,0.18571428573464288,1.5,0.07894736842105263,265.0561613898667,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ' cannot divide by zero'


print('The result is', result) 


for i in range(5): print(i, end=' ') )
print()


",stable
Sigma_MoE,code,2,0.12333315606301695,1.1639606340042092,0.0,0.575,0.9130991181820365,1.8029457587701347,0.3611111111270833,1.6521739130434783,0.13157894736842105,745.8112189180283,"try:
    result = 10 / 0
except ZeroDivisionError:
    print ""Cannot divide by zero""
except Exception as e:
    print ""An unexpected error occurred: "" + str(e)
</code>

In this example, if the ",stable
BiLevel_MoE,code,2,0.1166237564541106,1.0950364345129864,0.0,0.25,0.8860022572670172,0.7305880610711224,0.10000000002249987,3.9,0.05263157894736842,189.89060718642145,"try:
    result = 10 / 0
except ZeroDivisionError:
    print ""Cannot divide by zero.""
except Exception as e:
    print ""An unexpected error occurred: "" + str(e)
finally:
    print ""This block will",stable
RoutingFree_MoE,code,2,0.5164033131935867,1.2577032993570474,0.11111111111111116,0.925,0.8154753212703619,2.21467153990199,0.31250000001718736,1.054054054054054,0.02631578947368421,315.9644433559398,"try:
    result = 10 / 0
except ZeroDivisionError:
     print ""Cannot divide by zero""
except Exception:
     print ""An unexpected error occurred""


def divide():
     return 10 / 0
except ZeroDivision",stable
Nomadic_NoDx,code,2,0.19975024557189958,1.3655762508347855,0.04761904761904767,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,140.49775133901412,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ""Cannot divide by zero""
print(result)

import random

def generate_random_number():
    return random.randint(1, 10)

",stable
Nomadic_NoEnv,code,2,0.21243690276753946,1.1851474054162032,0.08695652173913049,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,136.60009844065593,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ""Cannot divide by zero""
print(result)

try:
    file = open(""file.txt"", ""r"")
except FileNotFoundError:
    file =",stable
Nomadic_NoErr,code,2,0.3408237007568914,1.3890705304792832,0.045454545454545414,0.325,0.7245688372189009,1.3733652882582574,0.1600000000209998,2.923076923076923,0.07894736842105263,197.0116668644088,"try:
    result = 10 / 0
except ZeroDivisionError:
    result = ""Cannot divide by zero""
except Exception as e:
    print(e)
finally:
    print(""done"")

print(""done"")
 

 try",stable
Vanilla,code,0,0.7790458235889673,1.467102295611914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.72394031250633,"<html>
<body>
<h1>Hello</h1>
</body>
</html>
<p> world</p>
</p>
</ html>
< body>
< h1> Hello</h1>
< p> world</p>",stable
Nomadic_Blind,code,0,0.08592178057608066,1.1158030832206036,0.7391304347826086,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,124.6569094687402,"<html>
<body>
<h1>Hello</h1>
</body>
</html
>
>
>
>
>
>
>
>
>
>
>
>
>
>
>
>
>
>
>
",stable
Nomadic_Full,code,0,0.41225256560897494,1.4912418860210546,0.0,0.325,0.7158910530743312,1.3544205233750732,0.1600000000209998,3.0,0.07894736842105263,184.96080478126942,"<html>
<body>
<h1>Hello</h1>
</body>
</html

To create a simple HTML page that displays ""Hello"" in a browser, you can use the following code:
 
 
 
 
 
 
 
 ",stable
MoD,code,0,0.14530450439060588,1.2180144697606001,0.41666666666666663,0.4,0.8359126748023309,0.6969150966717417,0.11666666668874992,2.4375,0.13157894736842105,196.54096910937824,"<html>
<body>
<h1>Hello</h1>
</body>
</html
</html>
<html>
<body>
<h1>Hello</h1>
</body>
</html>
<html>
<body>
",stable
ECR,code,0,0.7595650835486595,1.8484695685223145,0.11111111111111116,0.75,0.6164414001736093,1.897817525690554,0.18750000002031242,1.3,0.21052631578947367,245.60671895586196,"<html>
<body>
<h1>Hello</h1>
</body>
</html > 
""; 
 
// $html = ""<h1>Hello</h1>""; 
 
// $ html = ""<p>Hello</p>""; 
 
// $ html",stable
Sigma_MoE,code,0,0.5374852312730728,1.8248418827660162,0.0,0.5714285714285714,0.7693092579422693,1.1163670748893368,0.14285714291836737,1.625,0.16666666666666666,394.58166282920723,"<html>
<body>
<h1>Hello</h1>
</body>
</html>
<p>Hello world!</p>
<unused56>",stable
BiLevel_MoE,code,0,0.10426888148615099,1.0493139518593866,0.0,0.05,1.3081475450970017,0.23317260207386986,0.2833333333512499,19.5,0.0,138.46613309374334,"<html>
<body>
<h1>Hello</h1>
</body>
</html.
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 ",stable
RoutingFree_MoE,code,0,0.7849464415572583,1.5106092512184808,0.2857142857142857,0.7,1.38202749583212,1.4506839787442019,0.43125000001421865,1.3928571428571428,0.2894736842105263,180.2061582333004,"<html>
<body>
<h1>Hello</h1>
</body>
</html>
 <strong>Hello</strong> <h1>Hello</h1> </body> </html>
 <em>Hello</em> <strong>Hello</strong> <em>Hello</em> <em>Hello</em> <em>Hello</em> <em>Hello</em>",stable
Nomadic_NoDx,code,0,0.08336755430792966,1.0872156676521947,0.5,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,128.40293967190064,"<html>
<body>
<h1>Hello</h1>
</body>
</html>
<html>
<body>
<h1>Hello</h1>
</body>
</html>
<html>
<body>
<h1",stable
Nomadic_NoEnv,code,0,0.15228673110968124,1.4509610707962144,0.1333333333333333,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,104.2290804285916,"<html>
<body>
<h1>Hello</h1>
</body>
</html>


<html>
<head>
<title>Hello</title>
</head>
<body>
<h1 align=""center"">Hello</h1>
</body>
</html>


<html>
<",stable
Nomadic_NoErr,code,0,0.07617663565832941,1.0626063361805207,0.0,0.15,1.3856406459165376,0.5875009307062073,0.35000000001625,6.5,0.02631578947368421,151.01272639060426,"<html>
<body>
<h1>Hello</h1>
</body>
</html>
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 ",stable
Vanilla,code,1,0.17690094583667815,1.0641110978575812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.609926671842,"<html>
<body>
<h1>Hello</h1>
</body>
</html>
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 ",stable
Nomadic_Blind,code,1,0.09642853703002678,1.107935382051994,0.5,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,124.41153668748939,"<html>
<body>
<h1>Hello</h1>
</body>
</html
Hello
<html>
<body>
<h1>Hello</h1>
</body>
</html
Hello
<html>
<body>
<",stable
Nomadic_Full,code,1,0.6298586188396769,2.170829562343093,0.0,0.325,0.9899494934384278,1.8195602290614612,0.35000000001625,3.0,0.02631578947368421,168.6385167714304,"<html>
<body>
<h1>Hello</h1>
</body>
</html


In HTML, the <code> <strong> </strong></code> tag is used to display text in boldface. It is a <strong>important</strong> that you use this tag sparingly.",stable
MoD,code,1,0.16900549466430165,1.1877107393037414,0.4,0.4,0.6490377492386806,0.8357940952133491,0.016666666691249943,2.4375,0.05263157894736842,192.2769111249636,"<html>
<body>
<h1>Hello</h1>
</body>
</html
>
Hello
<html>
<body>
<p>Hello</p>
</body>
</html
>
Hello
<html>
<body>",stable
ECR,code,1,0.4457502646255307,1.1238444541060164,0.19999999999999996,0.8,0.888819441553795,1.7436987975894847,0.31875000001703124,1.21875,0.02631578947368421,275.09550464066024,"<html>
<body>
<h1>Hello</h1>
</body>
</html >
<p>Hello</p>
<p>Hello</p>
<p>Hello</p>
<p>Hello</p>
<p>Hello</",stable
Sigma_MoE,code,1,0.531779665551834,1.597018227909888,0.0,0.575,1.1537980757772077,1.0572956326753067,0.35000000001625,1.6956521739130435,0.2631578947368421,685.1950146119634,"<html>
<body>
<h1>Hello</h1>
</body>
</ html>
<p>Hello world!</p>
</body>
</html>.
The HTML document is a set of elements that describe the structure and content of a web page. HTML elements are enclo",stable
BiLevel_MoE,code,1,0.10426888148615099,1.0493139518593866,0.0,0.05,1.3081475450970017,0.23317260207386986,0.2833333333512499,19.5,0.0,137.21620064058015,"<html>
<body>
<h1>Hello</h1>
</body>
</html.
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 ",stable
RoutingFree_MoE,code,1,0.889290865988005,1.663870872775039,0.0,0.9,0.6284902543102796,2.304038154234995,0.24583333335218738,1.0833333333333333,0.0,286.40897783076906,"<html>
<body>
<h1>Hello</h1>
</body>
</html>
<p>This is a paragraph.</p>
 <p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed at ipsum.</p>
 < ol>
 <li>",stable
Nomadic_NoDx,code,1,0.08336755430792966,1.0872156676521947,0.5,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,124.04636639064393,"<html>
<body>
<h1>Hello</h1>
</body>
</html>
<html>
<body>
<h1>Hello</h1>
</body>
</html>
<html>
<body>
<h1",stable
Nomadic_NoEnv,code,1,0.17683221610828398,1.214450829147807,0.4375,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,122.41010235936756,"<html>
<body>
<h1>Hello</h1>
</body>
</html
>
Hello World!
<html>
<body>
<h1>Hello</h1>
</body>
</html
>
Hello World!
<",stable
Nomadic_NoErr,code,1,0.20423907719472253,1.1944586997109217,0.5652173913043479,0.2,1.0488088480652706,0.914285581067099,0.2500000000187499,4.875,0.02631578947368421,160.87205801562732,"<html>
<body>
<h1>Hello</h1>
</body>
</html
>
</ html>
>
</ body>
>
</ html>
>
</ body>
>
</ html>
>
</ body>
>
",stable
Vanilla,code,2,0.5049289548071101,1.235820384445364,0.38888888888888884,0.0,0.0,0.0,0.0,0.0,0.0,119.46507017188424,"<html>
<body>
<h1>Hello</h1>
</body>
</html
>
<p>This is a paragraph.</p>
<p>This is a paragraph.</p>
<p>This is a paragraph.</p>
<p>",stable
Nomadic_Blind,code,2,0.628978108686679,2.0019393214602164,0.0,0.425,1.380670126975824,0.8822987005772251,0.4000000000149999,1.9411764705882353,0.18421052631578946,203.8852253906498,"<html>
<body>
<h1>Hello</h1>
</body>
</html

Hello World!

I have no idea what this is supposed to do. It looks like a HTML file to me. 

I'm not sure what you're trying to do",stable
Nomadic_Full,code,2,0.10769634568293326,1.096450483212561,0.0,0.1,1.4439529076749698,0.5086351818547048,0.3875000000153124,9.75,0.0,143.7037769375138,"<html>
<body>
<h1>Hello</h1>
</body>
</html
>
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
",stable
MoD,code,2,0.16618439689652753,1.0818896760465317,0.4666666666666667,0.35,0.8359126748023309,0.6969150966717417,0.11666666668874992,2.7857142857142856,0.07894736842105263,188.61497235940305,"<html>
<body>
<h1>Hello</h1>
</body>
</html
>
Hello
<html>
<body>
<h1>Hello</h1>
</body>
</html
>
Hello
<html>
<",stable
ECR,code,2,0.6494144367286936,1.289619858885483,0.3448275862068966,0.2,0.79999999996,0.32508297319144824,-0.09999999997250009,3.25,0.10526315789473684,164.3904536718992,"<html>
<body>
<h1>Hello</h1>
</body>
</html >.
This is the most basic structure of a HTML document.
</html >.
</ html >.
</ html >.
</ html >.
</ html >.",stable
Sigma_MoE,code,2,0.4458070858309462,1.5932720442946438,0.0,0.45,0.9117291263265573,1.2231398196216037,0.27000000001824986,2.1666666666666665,0.10526315789473684,659.9521464428627,"<html>
<body>
<h1>Hello</h1>
</body>
</html>

In HTML, the <strong>header</strong> tag is used to define the title of the document. It is typically displayed at the top of a web page. The <strong>h1</",stable
BiLevel_MoE,code,2,0.43304422800805,1.5299699212533324,0.125,0.23529411764705882,1.0423555966789577,0.5783252863601271,0.17647058828373696,4.0,0.06666666666666667,102.79572364584055,"<html>
<body>
<h1>Hello</h1>
</body>
</html>
<p>Hello</p>
</body>
</html>
<unused56>",stable
RoutingFree_MoE,code,2,0.8418076786998426,1.5118739931825662,0.0,0.95,0.654790042538112,1.9649569408912637,0.25000000001875,1.0263157894736843,0.02631578947368421,299.5312416093725,"<html>
<body>
<h1>Hello</h1>
</body>
</html>

  <p>This is a paragraph.</p>
  <p>Another paragraph.</p>
   <p>More text.</p>
  <p>This",stable
Nomadic_NoDx,code,2,0.08364742321531722,1.121276244901547,0.0,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,125.41712315623954,"<html>
<body>
<h1>Hello</h1>
</body>
</html
>
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
",stable
Nomadic_NoEnv,code,2,0.16956742779094042,1.1220018979580775,0.7391304347826086,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,123.65261015622764,"<html>
<body>
<h1>Hello</h1>
</body>
</html>

Hello

Hello

Hello

Hello

Hello

Hello

Hello

Hello

Hello

Hello

Hello

Hello

Hello

Hello

Hello

Hello

Hello

Hello

Hello",stable
Nomadic_NoErr,code,2,0.07617663565832941,1.0626063361805207,0.0,0.15,1.3856406459165376,0.5875009307062073,0.35000000001625,6.5,0.02631578947368421,151.9869721406053,"<html>
<body>
<h1>Hello</h1>
</body>
</html>
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 ",stable
Vanilla,language,0,1.2271376447519287,2.2174952013258036,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,144.49387792451745,"바람이 부는 날, 그는 오래된 편지를 쓴다. 그가 사랑하는 그녀에게. 바람이 그치기를 기다리며. 그가 그녀를 기다리며. 그가 그녀를 사랑하는 동안. 그가 그녀를",transition
Nomadic_Blind,language,0,0.37390313226211414,1.3885748770305524,0.0,0.825,0.5303300858236193,1.4331405305794374,0.09000000002274988,1.1818181818181819,0.23684210526315788,335.28200979248453,"바람이 부는 날, 그는 오래된 편지를 꺼내 다시 읽었다. 첫사랑의 기억이 흩어지기 전에 마지막 페이지를 넘기기로 결심했다. 잊혀진 기억은 결국 잊혀지기 마련",transition
Nomadic_Full,language,0,0.5903339106600262,1.6925909538492692,0.0,0.625,0.4582575694497582,1.2836285673315502,2.5000002068509275e-11,1.56,0.13157894736842105,290.1253035848846,"바람이 부는 날, 그는 오래된 편지를 꺼내 다시 읽었다. 그날의 기억들이 하나씩 떠오르기 시작했다. 밝게 웃던 그들의 얼굴이 선명하게 떠올랐다. 바람이 불던",transition
MoD,language,0,0.7365413179146014,1.7731891175577925,0.0,0.275,0.8860022572670172,0.7305880610711224,0.10000000002249987,3.5454545454545454,0.02631578947368421,206.16072467923658,"바람이 부는 날, 그는 오래된 편지를 꺼내 들었다. 그 편지는 그의 마음의 창살이 되어, 그의 고독을 채워줬다. 그는 그 편지를 읽으며, 자신의 고독을 이해하고, 그",transition
ECR,language,0,1.5233526459996938,2.719091604767841,0.0,0.525,1.3959763605870756,1.2764531214888346,0.4357142857283929,1.8095238095238095,0.13157894736842105,268.2296575471552,"바람이 부는 날, 그는 오래된 편지를 꺼내 읽었다. 그의 손가락이 오래된 글자들을 훑으며 옛날의 기억들이 떠올랐다. 그의 마음이 오래된 상처들에 아파했다.",transition
Sigma_MoE,language,0,0.7226929651013393,1.9891861788469911,0.0,0.725,0.9552486585838527,1.4006584742067247,0.30833333335062496,1.3448275862068966,0.21052631578947367,865.432537773573,"바람이 부는 날, 그는 오래된 편지를 꺼내어 읽었다. 그 날의 바람은 그의 마음을 흩어 놓았다. 잊고 있던 과거의 감정을 되살렸다. 그는 그날의 바람이 흩",transition
BiLevel_MoE,language,0,0.5786695190317317,1.705643876654312,0.0,0.075,1.3081475450970017,0.23317260207386986,0.2833333333512499,13.0,0.02631578947368421,176.67436888676195,"바람이 부는 날, 그는 오래된 편지를 꺼내 읽었다. 그가 쓴 글귀는 그의 마음속 깊은 곳에 묻혀 있었다. 그가 잊고 있던 그날의 기억이 그의 손끝에 다시",transition
RoutingFree_MoE,language,0,1.380099159688689,2.699937661742667,0.0,0.8,0.5477225573682354,2.1467358271669275,0.20500000001987484,1.1875,0.07894736842105263,327.12973898110846,"바람이 부는 날, 그는 오래된 편지를 꺼냈다.

-그 편지는 10년 전 그가 쓴 것이었다.

그는 그 편지를 읽으며 서글픈 기억들을 떠올렸다.

그의",transition
